label,Data.Measurement.Year,Census.Tract.Code,prop.change.population.under.18,prop.change.population.young.adult,prop.change.population.middle.aged,prop.change.population.older.adulthood,prop.change.population.race.White,prop.change.population.race.Black,prop.change.population.race.Native,prop.change.population.race.Islander,prop.change.population.race.Other,prop.change.population.race.Latino,prop.change.households.Nonfamily,prop.change.housing.Owner.Occupied,prop.change.population.Owner.Occupied,prop.change.population.Renter.Occupied,prop.change.housing.householder.race.White,prop.change.housing.householder.race.Black,prop.change.housing.householder.race.Native,prop.change.housing.householder.race.Islander,prop.change.housing.householder.race.Other,prop.change.housing.owner.occupied.householder.race.White,prop.change.housing.owner.occupied.householder.race.Black,prop.change.housing.owner.occupied.householder.race.Native,prop.change.housing.owner.occupied.householder.race.Islander,prop.change.housing.owner.occupied.householder.race.Other,prop.change.housing.renter.occupied.householder.race.White,prop.change.housing.renter.occupied.householder.race.Black,prop.change.housing.renter.occupied.householder.race.Native,prop.change.housing.renter.occupied.householder.race.Islander,prop.change.housing.renter.occupied.householder.race.Other,prop.change.household.size.renter.occupied,prop.change.household.size.owner.occupied,prop.change.household.size
ineligible,2000-2010,15631,0.05607489601842,-0.046487305373431,-0.0602838923202046,0.148390187337412,-0.376273159476317,0.609844121314806,-0.0206211463804522,0.676202629374556,0.0273204758247006,4.82906839605598,0.066498472291136,-0.0333848493143547,-0.0516290777743718,0.633829222685298,-0.267801866634622,0.758427595379784,0.632277073604625,0.563250431188509,5.56175383589059,-0.255703980830639,0.660852296558432,2.54617021276596,0.537052758175483,4.57255319148936,-0.385289654659773,5.3735632183908,-0.478526645768025,22.1765935214211,Inf,0.239749582197352,0.0544958075403994,0.0735099570282365
ineligible,2000-2010,17901,-0.0126435228961232,0.093080808080808,-0.195056686148863,0.118042381036548,-0.0349318380278133,1.76067997043607,-0.303030303030303,1.03420647149461,0.301010101010101,0.386602870813397,0.0157507214168315,-0.00504676903978107,-0.0280074052421319,0.0571420970016227,-0.0160049783104396,0.953660253402158,-0.198498357578602,1.10394181135617,-0.570624120131394,-0.0143148382290962,2.02087682672234,2.02087682672234,1.01391788448156,-0.597216423103688,-0.0192726101213199,0.487031700288184,-0.752161383285303,1.20300992635287,-0.504322766570605,0.074039870152543,0.00274978910601075,0.0212119361399966
eligible,2000-2010,19006,0.228681876367227,-0.021389176394348,-0.11341835550095,-0.120703302106973,-0.352170361606664,-0.0339285720645667,-0.0582334051139212,-0.102778768552586,1.21802850356295,2.77916786324163,-0.190613578231845,-0.0370810674068939,-0.0746594787004843,0.123224279919821,-0.203158990243167,0.105943330749218,0.194712751137379,0.262082042146473,5.21584467539935,-0.181333876028933,0.336471685114091,-0.656044852191641,0.156108578680621,2.94536787191941,-0.231236233913939,-0.126449090981002,1.3709091395727,1.05881128192713,7.50961576948838,0.319616015739808,0.176399238902036,0.22874658721583
ineligible,2000-2010,18803,-0.144337414581937,0.0158695504241709,-0.213966724880559,0.404764772719569,-0.0378053412536815,0.401491093853749,-0.613986803570798,1.08447126071769,Inf,-0.16964743735147,0.0869803532415982,0.039194973061793,0.0300371796289887,-0.0559855285231412,-0.0304444947564963,0.365104925229235,-0.499940511600238,1.29193932183224,0.66686496133254,-0.0297168259942455,0.283197093551317,-1,1.09753371061273,Inf,-0.0356792508917955,0.499137931034483,-0.106896551724138,1.67931034482759,0.116379310344828,-0.0282585122533074,-0.0486984426674185,-0.0399663189396954
ineligible,2000-2010,17702,-0.0895798209744874,0.136387097359536,-0.218461292149464,0.00600175131608877,-0.0578326980977901,2.00470799515806,-0.523391145595618,0.412804818412988,Inf,0.312922504585655,0.0405688224747595,-0.022657357119524,-0.0472099348470507,0.03717989041368,-0.0247572427364037,1.40626631853786,0.503916449086162,2.56483899042646,2.00783289817232,-0.0182182339327584,0.846537396121884,0.025854108956602,2.59048938134811,2.07756232686981,-0.0395322939866369,1.83964365256125,0.893095768374165,2.47067557535263,1.83964365256125,0.0312583952232804,0.0240131863743561,0.0243342036553524
eligible,2000-2010,19005,0.131976508125161,-0.15414324286481,-0.0491074626548198,0.380414170080388,-0.239319040497126,0.399645621318127,-0.497709100483375,0.0220249753147545,-0.195530895334174,-0.175462323344465,-0.0677888838401241,-0.139827384800336,-0.0963380424646696,0.0425387910774919,-0.235471373224279,0.336698294706516,0.508703488802746,-0.0165047159616101,-0.122634618363253,-0.12081638895355,-0.0106636656252213,Inf,0.33587025459817,2.68413932357395,-0.268952562144842,0.379333626723918,-0.0440046278276323,-0.215866523143165,-0.316997466461432,-0.00128178855018964,0.0587927530254559,0.00809862760337838
ineligible,2000-2010,19500,0.82319502013699,0.00370691970694741,-0.166242448953132,0.55935941343054,0.101247223027142,-0.17958323581422,0.213643790849673,0.229679690116459,1.76208586883029,-0.10763379622406,-0.0240512448634275,2.19735531912591,2.62081572960676,-0.142508932483905,0.0329869004509155,-0.337147861192745,-0.343546047860769,0.343089695181416,0.385847232293933,0.00215836923213562,-0.469611848825332,NA,2.76404494382022,Inf,0.0110319838564224,-0.233418557000127,-0.0952782462057336,0.324771139484461,0.306820311036163,0.0298616640209415,-0.0131434150305589,0.0293651184785185
ineligible,2000-2010,17100,-0.55991143482897,0.781506071174532,-0.22252056520903,-0.089646678106538,1.59772835753083,-0.575475316206918,-0.26368782161235,0.301561931493321,-0.824687576574369,1.08088224326945,0.239703173157097,0.691248873842354,0.489451526212906,-0.436327883758005,1.38960182816297,-0.625196039067465,0.0488865323435844,0.573329798515377,0.398515376458113,1.29280993309381,-0.598615531706655,NA,2.30765128205128,Inf,1.51062349636854,-0.682550517362804,0.999931740614335,-0.0909401179025751,0.999931740614334,-0.0813903751747103,-0.244172293534873,-0.142592882178208
eligible,2000-2010,11700,-0.236701701421067,0.30224902439581,-0.102954798923865,0.00431803381746947,0.143704226401532,-0.164266725925533,-0.0330384200076631,-0.140478595562367,-0.579719313271305,0.149648665502321,0.136410033774966,0.056985157736373,-0.0610000929054445,-0.0792253889158551,0.19470988002564,-0.232097756410939,-0.54737705952907,-0.207909854175873,0.212582445459158,0.178080244153386,-0.291864367332843,-1,-0.16734860883797,-8.18330605564646e-4,0.191083389259537,-0.168524761005113,-0.251360870957413,-0.251360870957413,0.347550432276657,0.00634375230917017,-0.0762028688151818,-0.0382765496575817
eligible,2000-2010,17402,0.230337854790121,0.00894132042661953,-0.101235821906213,-0.087835717014505807,-0.258073713272403,0.414971161691992,0.0984895510035175,-0.242743373350767,0.0621758468381119,1.09151663874162,-0.0470279667519298,-0.0932182790471561,-0.164185866011291,0.115326864417419,-0.146253274595521,0.420310358398133,0.468122786304605,-0.191468610440942,1.2656215838034,-0.0541412931350038,0.583068783068783,0.619047619047619,0.233560090702948,3.45238095238095,-0.202004206658124,0.332511703787772,0.37875939849624,-0.292943898207056,0.994605263157895,0.135308431846098,0.0048923185555052404,0.0847394662409636
ineligible,2000-2010,18902,-7.63644555761027e-4,0.326486100730118,-0.154074656214021,-0.106774111099859,-0.108369685531403,-0.0360747646811216,-0.660010866612334,-0.093362310966223,-0.4900162999185,2.02673252893898,0.0291431159420289,-0.0518681178340335,-0.125149912868322,0.27593873234219,-0.0179370624465115,-0.0668428628151678,Inf,0.375509510869565,0.896394064872326,-0.0110123794334321,0.0550964187327823,NA,0.28956228956229,2.86868686868687,-0.0150131824973987,-0.179237631792376,Inf,0.664841849148418,0.552183378153413,0.181224551066744,-0.0503605823745522,0.0253340126811594
